"","controller","condition","item","accuracy","rt","subject","group"
"12356","PictureAccept",-0.5,16,0,3465,"Non-Native 16","Non-Native"
"12360","PictureAccept",-0.5,2,0,2639,"Non-Native 16","Non-Native"
"12376","PictureAccept",-0.5,14,1,3377,"Non-Native 16","Non-Native"
"12408","PictureAccept",-0.5,8,1,1259,"Non-Native 16","Non-Native"
"12428","PictureAccept",-0.5,4,1,1443,"Non-Native 16","Non-Native"
"12432","PictureAccept",-0.5,11,1,4028,"Non-Native 16","Non-Native"
"12448","PictureAccept",-0.5,10,0,3295,"Non-Native 16","Non-Native"
"12452","PictureAccept",-0.5,13,1,1538,"Non-Native 16","Non-Native"
"12488","PictureAccept",-0.5,7,1,1406,"Non-Native 16","Non-Native"
"12512","PictureAccept",-0.5,5,1,1906,"Non-Native 16","Non-Native"
"12524","PictureAccept",-0.5,17,1,2381,"Non-Native 16","Non-Native"
"12574","PictureAccept",-0.5,6,1,2535,"Non-Native 17","Non-Native"
"12582","PictureAccept",-0.5,12,0,1895,"Non-Native 17","Non-Native"
"12590","PictureAccept",-0.5,7,0,1559,"Non-Native 17","Non-Native"
"12606","PictureAccept",-0.5,16,1,2227,"Non-Native 17","Non-Native"
"12626","PictureAccept",-0.5,13,0,1805,"Non-Native 17","Non-Native"
"12650","PictureAccept",-0.5,18,0,1641,"Non-Native 17","Non-Native"
"12662","PictureAccept",-0.5,1,1,1635,"Non-Native 17","Non-Native"
"12666","PictureAccept",-0.5,15,1,7424,"Non-Native 17","Non-Native"
"12670","PictureAccept",-0.5,4,1,2251,"Non-Native 17","Non-Native"
"12682","PictureAccept",-0.5,9,1,2747,"Non-Native 17","Non-Native"
"12686","PictureAccept",-0.5,3,1,2983,"Non-Native 17","Non-Native"
"12738","PictureAccept",-0.5,10,1,1914,"Non-Native 17","Non-Native"
"12808","PictureAccept",-0.5,6,1,3801,"Non-Native 18","Non-Native"
"12848","PictureAccept",-0.5,2,1,2226,"Non-Native 18","Non-Native"
"12852","PictureAccept",-0.5,14,1,6343,"Non-Native 18","Non-Native"
"12860","PictureAccept",-0.5,8,1,1032,"Non-Native 18","Non-Native"
"12880","PictureAccept",-0.5,5,1,1049,"Non-Native 18","Non-Native"
"12892","PictureAccept",-0.5,9,1,937,"Non-Native 18","Non-Native"
"12932","PictureAccept",-0.5,17,1,2295,"Non-Native 18","Non-Native"
"12936","PictureAccept",-0.5,18,1,2173,"Non-Native 18","Non-Native"
"12948","PictureAccept",-0.5,15,1,2719,"Non-Native 18","Non-Native"
"12956","PictureAccept",-0.5,12,1,1890,"Non-Native 18","Non-Native"
"12960","PictureAccept",-0.5,3,1,2544,"Non-Native 18","Non-Native"
"12988","PictureAccept",-0.5,11,0,1232,"Non-Native 18","Non-Native"
"13026","PictureAccept",-0.5,17,1,4360,"Non-Native 19","Non-Native"
"13062","PictureAccept",-0.5,4,1,4453,"Non-Native 19","Non-Native"
"13066","PictureAccept",-0.5,5,1,3452,"Non-Native 19","Non-Native"
"13082","PictureAccept",-0.5,16,0,8397,"Non-Native 19","Non-Native"
"13086","PictureAccept",-0.5,11,1,2540,"Non-Native 19","Non-Native"
"13126","PictureAccept",-0.5,10,0,1659,"Non-Native 19","Non-Native"
"13138","PictureAccept",-0.5,1,1,4674,"Non-Native 19","Non-Native"
"13142","PictureAccept",-0.5,7,0,4718,"Non-Native 19","Non-Native"
"13166","PictureAccept",-0.5,8,1,1690,"Non-Native 19","Non-Native"
"13178","PictureAccept",-0.5,13,1,6445,"Non-Native 19","Non-Native"
"13194","PictureAccept",-0.5,14,1,2941,"Non-Native 19","Non-Native"
"13210","PictureAccept",-0.5,2,1,1780,"Non-Native 19","Non-Native"
"13238","PictureAccept",-0.5,3,0,3282,"Non-Native 20","Non-Native"
"13254","PictureAccept",-0.5,15,0,4951,"Non-Native 20","Non-Native"
"13262","PictureAccept",-0.5,4,1,1704,"Non-Native 20","Non-Native"
"13266","PictureAccept",-0.5,9,0,2735,"Non-Native 20","Non-Native"
"13282","PictureAccept",-0.5,7,1,3151,"Non-Native 20","Non-Native"
"13290","PictureAccept",-0.5,10,0,2841,"Non-Native 20","Non-Native"
"13298","PictureAccept",-0.5,12,0,1448,"Non-Native 20","Non-Native"
"13330","PictureAccept",-0.5,1,1,2058,"Non-Native 20","Non-Native"
"13350","PictureAccept",-0.5,18,0,2369,"Non-Native 20","Non-Native"
"13394","PictureAccept",-0.5,16,1,2379,"Non-Native 20","Non-Native"
"13406","PictureAccept",-0.5,6,0,3126,"Non-Native 20","Non-Native"
"13430","PictureAccept",-0.5,13,1,2145,"Non-Native 20","Non-Native"
"13474","PictureAccept",-0.5,15,1,2998,"Non-Native 21","Non-Native"
"13494","PictureAccept",-0.5,11,0,2279,"Non-Native 21","Non-Native"
"13522","PictureAccept",-0.5,14,0,3047,"Non-Native 21","Non-Native"
"13534","PictureAccept",-0.5,12,1,1455,"Non-Native 21","Non-Native"
"13558","PictureAccept",-0.5,5,1,2572,"Non-Native 21","Non-Native"
"13562","PictureAccept",-0.5,18,0,1199,"Non-Native 21","Non-Native"
"13566","PictureAccept",-0.5,2,1,1540,"Non-Native 21","Non-Native"
"13606","PictureAccept",-0.5,6,1,1575,"Non-Native 21","Non-Native"
"13610","PictureAccept",-0.5,3,1,1852,"Non-Native 21","Non-Native"
"13630","PictureAccept",-0.5,8,0,2806,"Non-Native 21","Non-Native"
"13634","PictureAccept",-0.5,17,1,1325,"Non-Native 21","Non-Native"
"13642","PictureAccept",-0.5,9,1,1385,"Non-Native 21","Non-Native"
"13696","PictureAccept",-0.5,14,1,1911,"Non-Native 22","Non-Native"
"13716","PictureAccept",-0.5,7,0,3587,"Non-Native 22","Non-Native"
"13720","PictureAccept",-0.5,1,1,1888,"Non-Native 22","Non-Native"
"13732","PictureAccept",-0.5,5,1,2750,"Non-Native 22","Non-Native"
"13736","PictureAccept",-0.5,13,0,1967,"Non-Native 22","Non-Native"
"13760","PictureAccept",-0.5,11,1,5424,"Non-Native 22","Non-Native"
"13768","PictureAccept",-0.5,2,1,1812,"Non-Native 22","Non-Native"
"13784","PictureAccept",-0.5,10,0,6626,"Non-Native 22","Non-Native"
"13804","PictureAccept",-0.5,17,1,1972,"Non-Native 22","Non-Native"
"13812","PictureAccept",-0.5,16,0,1500,"Non-Native 22","Non-Native"
"13828","PictureAccept",-0.5,4,1,1513,"Non-Native 22","Non-Native"
"13880","PictureAccept",-0.5,8,1,1210,"Non-Native 22","Non-Native"
"13898","PictureAccept",-0.5,7,0,2886,"Non-Native 23","Non-Native"
"13918","PictureAccept",-0.5,3,0,2338,"Non-Native 23","Non-Native"
"13922","PictureAccept",-0.5,18,0,3508,"Non-Native 23","Non-Native"
"13930","PictureAccept",-0.5,15,0,6432,"Non-Native 23","Non-Native"
"13994","PictureAccept",-0.5,10,1,7002,"Non-Native 23","Non-Native"
"14002","PictureAccept",-0.5,16,1,3556,"Non-Native 23","Non-Native"
"14022","PictureAccept",-0.5,9,0,2217,"Non-Native 23","Non-Native"
"14026","PictureAccept",-0.5,6,0,2038,"Non-Native 23","Non-Native"
"14034","PictureAccept",-0.5,12,0,5119,"Non-Native 23","Non-Native"
"14070","PictureAccept",-0.5,4,1,2828,"Non-Native 23","Non-Native"
"14082","PictureAccept",-0.5,13,1,2874,"Non-Native 23","Non-Native"
"14098","PictureAccept",-0.5,1,1,6510,"Non-Native 23","Non-Native"
"14122","PictureAccept",-0.5,14,0,5187,"Non-Native 24","Non-Native"
"14142","PictureAccept",-0.5,15,0,2598,"Non-Native 24","Non-Native"
"14150","PictureAccept",-0.5,8,1,4387,"Non-Native 24","Non-Native"
"14206","PictureAccept",-0.5,9,0,2339,"Non-Native 24","Non-Native"
"14238","PictureAccept",-0.5,6,1,4174,"Non-Native 24","Non-Native"
"14258","PictureAccept",-0.5,17,0,2304,"Non-Native 24","Non-Native"
"14282","PictureAccept",-0.5,3,0,2120,"Non-Native 24","Non-Native"
"14290","PictureAccept",-0.5,12,0,6186,"Non-Native 24","Non-Native"
"14314","PictureAccept",-0.5,2,1,3827,"Non-Native 24","Non-Native"
"14322","PictureAccept",-0.5,18,0,3676,"Non-Native 24","Non-Native"
"14330","PictureAccept",-0.5,5,0,2345,"Non-Native 24","Non-Native"
"14334","PictureAccept",-0.5,11,0,4087,"Non-Native 24","Non-Native"
"14350","PictureAccept",-0.5,8,0,2334,"Non-Native 25","Non-Native"
"14366","PictureAccept",-0.5,10,1,5624,"Non-Native 25","Non-Native"
"14450","PictureAccept",-0.5,5,0,1891,"Non-Native 25","Non-Native"
"14466","PictureAccept",-0.5,17,1,1940,"Non-Native 25","Non-Native"
"14486","PictureAccept",-0.5,16,0,4078,"Non-Native 25","Non-Native"
"14494","PictureAccept",-0.5,14,1,3229,"Non-Native 25","Non-Native"
"14506","PictureAccept",-0.5,4,0,5987,"Non-Native 25","Non-Native"
"14538","PictureAccept",-0.5,13,1,5170,"Non-Native 25","Non-Native"
"14546","PictureAccept",-0.5,2,0,8378,"Non-Native 25","Non-Native"
"14550","PictureAccept",-0.5,11,0,2305,"Non-Native 25","Non-Native"
"14554","PictureAccept",-0.5,1,1,3178,"Non-Native 25","Non-Native"
"14578","PictureAccept",-0.5,6,0,3955,"Non-Native 26","Non-Native"
"14586","PictureAccept",-0.5,4,1,1402,"Non-Native 26","Non-Native"
"14634","PictureAccept",-0.5,3,1,1465,"Non-Native 26","Non-Native"
"14654","PictureAccept",-0.5,15,0,3643,"Non-Native 26","Non-Native"
"14670","PictureAccept",-0.5,12,1,1531,"Non-Native 26","Non-Native"
"14714","PictureAccept",-0.5,13,1,1248,"Non-Native 26","Non-Native"
"14734","PictureAccept",-0.5,18,0,2612,"Non-Native 26","Non-Native"
"14738","PictureAccept",-0.5,1,1,3074,"Non-Native 26","Non-Native"
"14758","PictureAccept",-0.5,9,1,1424,"Non-Native 26","Non-Native"
"14770","PictureAccept",-0.5,16,1,1560,"Non-Native 26","Non-Native"
"14778","PictureAccept",-0.5,7,1,1736,"Non-Native 26","Non-Native"
"14782","PictureAccept",-0.5,10,1,1268,"Non-Native 26","Non-Native"
"14822","PictureAccept",-0.5,18,1,3601,"Non-Native 27","Non-Native"
"14850","PictureAccept",-0.5,3,1,2102,"Non-Native 27","Non-Native"
"14854","PictureAccept",-0.5,2,1,1338,"Non-Native 27","Non-Native"
"14858","PictureAccept",-0.5,14,1,4225,"Non-Native 27","Non-Native"
"14862","PictureAccept",-0.5,11,1,4145,"Non-Native 27","Non-Native"
"14882","PictureAccept",-0.5,15,1,5013,"Non-Native 27","Non-Native"
"14890","PictureAccept",-0.5,12,1,1719,"Non-Native 27","Non-Native"
"14958","PictureAccept",-0.5,8,1,2102,"Non-Native 27","Non-Native"
"14962","PictureAccept",-0.5,9,1,3117,"Non-Native 27","Non-Native"
"14978","PictureAccept",-0.5,17,1,2546,"Non-Native 27","Non-Native"
"14986","PictureAccept",-0.5,5,1,1133,"Non-Native 27","Non-Native"
"15002","PictureAccept",-0.5,6,1,2475,"Non-Native 27","Non-Native"
"15026","PictureAccept",-0.5,2,1,2823,"Non-Native 28","Non-Native"
"15038","PictureAccept",-0.5,17,1,2957,"Non-Native 28","Non-Native"
"15058","PictureAccept",-0.5,8,1,2100,"Non-Native 28","Non-Native"
"15098","PictureAccept",-0.5,5,0,1734,"Non-Native 28","Non-Native"
"15126","PictureAccept",-0.5,4,1,1142,"Non-Native 28","Non-Native"
"15150","PictureAccept",-0.5,11,1,1925,"Non-Native 28","Non-Native"
"15158","PictureAccept",-0.5,14,1,2510,"Non-Native 28","Non-Native"
"15166","PictureAccept",-0.5,1,0,1020,"Non-Native 28","Non-Native"
"15174","PictureAccept",-0.5,7,1,1581,"Non-Native 28","Non-Native"
"15202","PictureAccept",-0.5,10,0,6315,"Non-Native 28","Non-Native"
"15210","PictureAccept",-0.5,16,1,1276,"Non-Native 28","Non-Native"
"15226","PictureAccept",-0.5,13,1,1468,"Non-Native 28","Non-Native"
"15248","PictureAccept",-0.5,13,1,4103,"Non-Native 29","Non-Native"
"15260","PictureAccept",-0.5,6,0,3975,"Non-Native 29","Non-Native"
"15272","PictureAccept",-0.5,16,0,1893,"Non-Native 29","Non-Native"
"15308","PictureAccept",-0.5,9,0,3570,"Non-Native 29","Non-Native"
"15332","PictureAccept",-0.5,15,0,3452,"Non-Native 29","Non-Native"
"15336","PictureAccept",-0.5,1,1,3019,"Non-Native 29","Non-Native"
"15380","PictureAccept",-0.5,18,0,1661,"Non-Native 29","Non-Native"
"15416","PictureAccept",-0.5,10,0,1207,"Non-Native 29","Non-Native"
"15444","PictureAccept",-0.5,7,1,4138,"Non-Native 29","Non-Native"
"15448","PictureAccept",-0.5,3,0,2146,"Non-Native 29","Non-Native"
"15452","PictureAccept",-0.5,4,1,1717,"Non-Native 29","Non-Native"
"15456","PictureAccept",-0.5,12,1,1657,"Non-Native 29","Non-Native"
"15466","PictureAccept",-0.5,14,0,3962,"Non-Native 30","Non-Native"
"15474","PictureAccept",-0.5,6,1,2281,"Non-Native 30","Non-Native"
"15530","PictureAccept",-0.5,17,0,2025,"Non-Native 30","Non-Native"
"15534","PictureAccept",-0.5,15,0,3982,"Non-Native 30","Non-Native"
"15550","PictureAccept",-0.5,5,1,3835,"Non-Native 30","Non-Native"
"15566","PictureAccept",-0.5,12,0,2338,"Non-Native 30","Non-Native"
"15590","PictureAccept",-0.5,8,1,1754,"Non-Native 30","Non-Native"
"15610","PictureAccept",-0.5,11,0,2083,"Non-Native 30","Non-Native"
"15622","PictureAccept",-0.5,18,0,1106,"Non-Native 30","Non-Native"
"15630","PictureAccept",-0.5,3,0,3935,"Non-Native 30","Non-Native"
"15670","PictureAccept",-0.5,2,0,1536,"Non-Native 30","Non-Native"
"15678","PictureAccept",-0.5,9,0,4124,"Non-Native 30","Non-Native"
"15692","PictureAccept",-0.5,10,0,12318,"Non-Native 31","Non-Native"
"15696","PictureAccept",-0.5,4,0,2919,"Non-Native 31","Non-Native"
"15716","PictureAccept",-0.5,11,1,13309,"Non-Native 31","Non-Native"
"15744","PictureAccept",-0.5,17,1,4149,"Non-Native 31","Non-Native"
"15756","PictureAccept",-0.5,5,1,2844,"Non-Native 31","Non-Native"
"15764","PictureAccept",-0.5,16,0,1643,"Non-Native 31","Non-Native"
"15776","PictureAccept",-0.5,8,0,4130,"Non-Native 31","Non-Native"
"15784","PictureAccept",-0.5,7,0,3251,"Non-Native 31","Non-Native"
"15812","PictureAccept",-0.5,14,1,2723,"Non-Native 31","Non-Native"
"15860","PictureAccept",-0.5,2,1,2595,"Non-Native 31","Non-Native"
"15872","PictureAccept",-0.5,1,1,5173,"Non-Native 31","Non-Native"
"15880","PictureAccept",-0.5,13,0,24397,"Non-Native 31","Non-Native"
"15920","PictureAccept",-0.5,6,0,6024,"Non-Native 32","Non-Native"
"15944","PictureAccept",-0.5,10,1,4656,"Non-Native 32","Non-Native"
"15956","PictureAccept",-0.5,7,0,1964,"Non-Native 32","Non-Native"
"15968","PictureAccept",-0.5,15,1,7584,"Non-Native 32","Non-Native"
"15972","PictureAccept",-0.5,16,1,2329,"Non-Native 32","Non-Native"
"15980","PictureAccept",-0.5,3,1,5118,"Non-Native 32","Non-Native"
"15996","PictureAccept",-0.5,9,1,3683,"Non-Native 32","Non-Native"
"16056","PictureAccept",-0.5,4,0,5015,"Non-Native 32","Non-Native"
"16072","PictureAccept",-0.5,18,0,3404,"Non-Native 32","Non-Native"
"16084","PictureAccept",-0.5,13,1,2380,"Non-Native 32","Non-Native"
"16104","PictureAccept",-0.5,1,1,6392,"Non-Native 32","Non-Native"
"16112","PictureAccept",-0.5,12,0,2479,"Non-Native 32","Non-Native"
"16146","PictureAccept",-0.5,2,1,2314,"Non-Native 33","Non-Native"
"16166","PictureAccept",-0.5,11,1,2758,"Non-Native 33","Non-Native"
"16198","PictureAccept",-0.5,15,1,3224,"Non-Native 33","Non-Native"
"16230","PictureAccept",-0.5,12,1,1387,"Non-Native 33","Non-Native"
"16246","PictureAccept",-0.5,18,1,1465,"Non-Native 33","Non-Native"
"16254","PictureAccept",-0.5,14,1,1233,"Non-Native 33","Non-Native"
"16266","PictureAccept",-0.5,5,1,1566,"Non-Native 33","Non-Native"
"16274","PictureAccept",-0.5,3,1,1502,"Non-Native 33","Non-Native"
"16278","PictureAccept",-0.5,6,1,2018,"Non-Native 33","Non-Native"
"16286","PictureAccept",-0.5,17,1,1432,"Non-Native 33","Non-Native"
"16306","PictureAccept",-0.5,9,1,1302,"Non-Native 33","Non-Native"
"16326","PictureAccept",-0.5,8,1,1153,"Non-Native 33","Non-Native"
"16372","PictureAccept",-0.5,4,0,5240,"Non-Native 34","Non-Native"
"16396","PictureAccept",-0.5,16,0,1945,"Non-Native 34","Non-Native"
"16400","PictureAccept",-0.5,11,1,5592,"Non-Native 34","Non-Native"
"16424","PictureAccept",-0.5,10,0,5683,"Non-Native 34","Non-Native"
"16464","PictureAccept",-0.5,2,1,3099,"Non-Native 34","Non-Native"
"16480","PictureAccept",-0.5,17,0,2600,"Non-Native 34","Non-Native"
"16484","PictureAccept",-0.5,14,1,2824,"Non-Native 34","Non-Native"
"16500","PictureAccept",-0.5,7,0,1867,"Non-Native 34","Non-Native"
"16520","PictureAccept",-0.5,13,0,2738,"Non-Native 34","Non-Native"
"16536","PictureAccept",-0.5,5,1,1524,"Non-Native 34","Non-Native"
"16548","PictureAccept",-0.5,8,1,5224,"Non-Native 34","Non-Native"
"16576","PictureAccept",-0.5,1,1,2083,"Non-Native 34","Non-Native"
"16594","PictureAccept",-0.5,9,0,3206,"Non-Native 35","Non-Native"
"16610","PictureAccept",-0.5,10,0,3915,"Non-Native 35","Non-Native"
"16618","PictureAccept",-0.5,13,1,2530,"Non-Native 35","Non-Native"
"16630","PictureAccept",-0.5,6,1,1903,"Non-Native 35","Non-Native"
"16634","PictureAccept",-0.5,3,0,3675,"Non-Native 35","Non-Native"
"16642","PictureAccept",-0.5,18,0,6705,"Non-Native 35","Non-Native"
"16650","PictureAccept",-0.5,16,1,2715,"Non-Native 35","Non-Native"
"16662","PictureAccept",-0.5,4,1,1315,"Non-Native 35","Non-Native"
"16674","PictureAccept",-0.5,12,1,2476,"Non-Native 35","Non-Native"
"16686","PictureAccept",-0.5,15,1,2546,"Non-Native 35","Non-Native"
"16714","PictureAccept",-0.5,1,1,3301,"Non-Native 35","Non-Native"
"16738","PictureAccept",-0.5,7,1,3924,"Non-Native 35","Non-Native"
"16836","PictureAccept",-0.5,14,0,9042,"Non-Native 36","Non-Native"
"16844","PictureAccept",-0.5,12,1,5638,"Non-Native 36","Non-Native"
"16864","PictureAccept",-0.5,17,1,1973,"Non-Native 36","Non-Native"
"16876","PictureAccept",-0.5,15,1,2271,"Non-Native 36","Non-Native"
"16892","PictureAccept",-0.5,5,0,1794,"Non-Native 36","Non-Native"
"16912","PictureAccept",-0.5,18,1,3103,"Non-Native 36","Non-Native"
"16924","PictureAccept",-0.5,3,0,5458,"Non-Native 36","Non-Native"
"16956","PictureAccept",-0.5,6,1,1741,"Non-Native 36","Non-Native"
"16972","PictureAccept",-0.5,2,1,8118,"Non-Native 36","Non-Native"
"16984","PictureAccept",-0.5,11,1,6601,"Non-Native 36","Non-Native"
"16996","PictureAccept",-0.5,8,0,1418,"Non-Native 36","Non-Native"
"17008","PictureAccept",-0.5,9,0,1589,"Non-Native 36","Non-Native"
"17038","PictureAccept",-0.5,13,1,1643,"Non-Native 37","Non-Native"
"17070","PictureAccept",-0.5,16,1,2982,"Non-Native 37","Non-Native"
"17082","PictureAccept",-0.5,7,1,3141,"Non-Native 37","Non-Native"
"17106","PictureAccept",-0.5,4,1,1110,"Non-Native 37","Non-Native"
"17122","PictureAccept",-0.5,2,1,3487,"Non-Native 37","Non-Native"
"17134","PictureAccept",-0.5,8,0,1784,"Non-Native 37","Non-Native"
"17146","PictureAccept",-0.5,17,0,4515,"Non-Native 37","Non-Native"
"17162","PictureAccept",-0.5,11,1,2893,"Non-Native 37","Non-Native"
"17170","PictureAccept",-0.5,5,0,1417,"Non-Native 37","Non-Native"
"17174","PictureAccept",-0.5,14,1,5439,"Non-Native 37","Non-Native"
"17178","PictureAccept",-0.5,10,1,2957,"Non-Native 37","Non-Native"
"17218","PictureAccept",-0.5,1,1,3267,"Non-Native 37","Non-Native"
"17266","PictureAccept",-0.5,13,1,3221,"Non-Native 38","Non-Native"
"17294","PictureAccept",-0.5,9,0,3569,"Non-Native 38","Non-Native"
"17318","PictureAccept",-0.5,3,1,2775,"Non-Native 38","Non-Native"
"17342","PictureAccept",-0.5,12,1,2613,"Non-Native 38","Non-Native"
"17358","PictureAccept",-0.5,1,1,4700,"Non-Native 38","Non-Native"
"17362","PictureAccept",-0.5,6,0,2146,"Non-Native 38","Non-Native"
"17374","PictureAccept",-0.5,10,1,2821,"Non-Native 38","Non-Native"
"17394","PictureAccept",-0.5,7,1,2757,"Non-Native 38","Non-Native"
"17422","PictureAccept",-0.5,18,1,2393,"Non-Native 38","Non-Native"
"17430","PictureAccept",-0.5,16,1,3125,"Non-Native 38","Non-Native"
"17442","PictureAccept",-0.5,4,1,1372,"Non-Native 38","Non-Native"
"17470","PictureAccept",-0.5,15,1,7023,"Non-Native 38","Non-Native"
"17482","PictureAccept",-0.5,18,0,3374,"Non-Native 39","Non-Native"
"17506","PictureAccept",-0.5,12,1,2881,"Non-Native 39","Non-Native"
"17530","PictureAccept",-0.5,11,1,2846,"Non-Native 39","Non-Native"
"17570","PictureAccept",-0.5,2,0,5340,"Non-Native 39","Non-Native"
"17586","PictureAccept",-0.5,15,1,10791,"Non-Native 39","Non-Native"
"17638","PictureAccept",-0.5,17,1,3759,"Non-Native 39","Non-Native"
"17666","PictureAccept",-0.5,9,1,1526,"Non-Native 39","Non-Native"
"17670","PictureAccept",-0.5,6,0,4033,"Non-Native 39","Non-Native"
"17674","PictureAccept",-0.5,8,0,1945,"Non-Native 39","Non-Native"
"17678","PictureAccept",-0.5,3,1,3141,"Non-Native 39","Non-Native"
"17690","PictureAccept",-0.5,5,0,1499,"Non-Native 39","Non-Native"
"17694","PictureAccept",-0.5,14,1,3991,"Non-Native 39","Non-Native"
"17770","PictureAccept",-0.5,14,1,3574,"Non-Native 40","Non-Native"
"17774","PictureAccept",-0.5,17,1,3065,"Non-Native 40","Non-Native"
"17778","PictureAccept",-0.5,7,1,2497,"Non-Native 40","Non-Native"
"17798","PictureAccept",-0.5,10,1,2046,"Non-Native 40","Non-Native"
"17806","PictureAccept",-0.5,11,0,4751,"Non-Native 40","Non-Native"
"17846","PictureAccept",-0.5,13,1,2685,"Non-Native 40","Non-Native"
"17854","PictureAccept",-0.5,16,0,3334,"Non-Native 40","Non-Native"
"17866","PictureAccept",-0.5,1,1,2128,"Non-Native 40","Non-Native"
"17874","PictureAccept",-0.5,2,1,1811,"Non-Native 40","Non-Native"
"17886","PictureAccept",-0.5,5,1,1258,"Non-Native 40","Non-Native"
"17894","PictureAccept",-0.5,4,1,1069,"Non-Native 40","Non-Native"
"17898","PictureAccept",-0.5,8,1,3572,"Non-Native 40","Non-Native"
